preco,area_m2,quartos,banheiros,garagem,idade_do_imovel,latitude,longitude,bairro,seguranca
1278391.86,124.14,2,3,2,16,-23.657819,-46.591272,Vila Nobre,2
872060.9,82.46,3,2,1,8,-23.672578,-46.590245,Jardim Sul,2
556125.69,56.66,4,3,0,23,-23.615604,-46.650115,Zona Leste,2
445170.95,45.19,2,3,3,0,-23.589798,-46.632535,Centro,2
758091.04,105.77,3,2,2,37,-23.52268,-46.666721,Jardim Sul,3
1039414.61,175.16,4,2,2,47,-23.618239,-46.544737,Jardim Sul,2
761090.43,100.08,2,2,2,46,-23.618387,-46.672349,Centro,3
1359444.83,189.16,2,1,1,46,-23.504823,-46.660661,Vila Nobre,2
1300525.06,170.93,2,2,1,24,-23.538449,-46.576542,Vila Nobre,1
382029.64,40.48,3,1,1,42,-23.650312,-46.620867,Centro,2
459501.15,82.13,3,3,1,23,-23.629272,-46.611475,Bairro Industrial,2
771212.84,78.26,4,3,1,31,-23.534756,-46.556092,Jardim Sul,2
639005.64,99.65,3,2,2,21,-23.522417,-46.685926,Bairro Industrial,3
1031708.99,119.88,4,3,1,48,-23.651531,-46.529468,Jardim Sul,3
805338.59,96.46,4,3,1,20,-23.694545,-46.68449,Jardim Sul,2
512095.59,55.95,4,3,1,12,-23.500461,-46.641295,Jardim Sul,3
681385.71,111.45,3,2,2,48,-23.668939,-46.549384,Jardim Sul,1
838732.76,50.98,3,2,3,10,-23.675721,-46.598656,Vila Nobre,3
815238.05,97.77,4,3,1,3,-23.6114,-46.68914,Jardim Sul,2
417170.09,78.61,3,2,1,48,-23.641362,-46.503789,Zona Leste,1
331010.27,47.41,1,1,1,37,-23.602813,-46.51772,Zona Leste,1
939459.32,82.12,2,2,2,33,-23.543159,-46.692913,Vila Nobre,3
980969.49,117.04,2,1,1,19,-23.609809,-46.640014,Jardim Sul,3
833534.76,77.6,2,1,2,24,-23.558776,-46.597148,Jardim Sul,3
1245966.86,134.34,3,2,0,31,-23.692797,-46.500835,Vila Nobre,2
227269.19,6.78,2,1,2,30,-23.674024,-46.630973,Jardim Sul,2
727467.9,60.71,3,1,2,47,-23.619414,-46.603207,Vila Nobre,2
718683.48,116.31,3,1,2,36,-23.697399,-46.673156,Bairro Industrial,2
535979.58,35.69,2,1,0,21,-23.610972,-46.572655,Vila Nobre,2
1128826.47,106.8,3,3,3,3,-23.517939,-46.550186,Vila Nobre,2
354426.71,34.48,2,3,1,42,-23.586069,-46.617577,Zona Leste,3
592209.12,119.82,2,2,1,49,-23.535054,-46.647966,Bairro Industrial,2
660619.58,132.13,3,2,1,28,-23.644939,-46.636893,Centro,1
543441.49,29.16,3,2,1,0,-23.604987,-46.537256,Vila Nobre,2
782777.56,62.75,3,2,2,18,-23.646025,-46.501251,Jardim Sul,3
938158.03,131.5,4,3,2,29,-23.512247,-46.572836,Zona Leste,2
981604.04,133.56,2,2,2,16,-23.640648,-46.639454,Zona Leste,3
849167.8,95.71,3,2,2,36,-23.518164,-46.644946,Centro,3
375570.23,63.53,3,2,1,45,-23.686214,-46.573529,Centro,2
285386.53,42.09,3,1,0,41,-23.585036,-46.635784,Bairro Industrial,3
860620.98,70.69,4,2,1,49,-23.697867,-46.539829,Vila Nobre,3
388452.91,39.93,3,1,2,44,-23.605541,-46.576398,Bairro Industrial,3
797139.17,136.02,3,2,2,30,-23.641137,-46.695764,Zona Leste,3
468982.66,50.76,3,3,2,47,-23.616473,-46.520663,Centro,2
518505.38,86.92,2,1,1,37,-23.596523,-46.658804,Centro,2
1025693.92,152.9,2,2,1,25,-23.665817,-46.601584,Zona Leste,3
483215.67,90.03,2,1,2,30,-23.57431,-46.64325,Zona Leste,1
573504.84,91.5,3,2,1,28,-23.691853,-46.634353,Zona Leste,1
625439.4,81.33,4,2,1,45,-23.540638,-46.513379,Centro,2
1197307.76,126.01,3,2,1,7,-23.528816,-46.555332,Jardim Sul,3
1152125.92,154.11,3,2,1,20,-23.693627,-46.569135,Jardim Sul,3
980972.57,110.39,2,2,1,4,-23.564991,-46.511936,Jardim Sul,3
758488.13,79.73,3,2,1,20,-23.537713,-46.518052,Centro,3
510366.55,71.17,3,2,3,20,-23.519726,-46.577179,Bairro Industrial,3
424697.7,70.14,3,2,2,6,-23.63268,-46.641497,Bairro Industrial,2
536426.18,69.72,4,3,2,31,-23.630425,-46.678033,Bairro Industrial,3
1258626.52,132.01,3,3,1,10,-23.698287,-46.667294,Vila Nobre,2
929616.91,171.36,2,1,1,35,-23.523095,-46.638512,Zona Leste,1
1242840.07,152.35,3,1,2,43,-23.643443,-46.645836,Jardim Sul,2
372264.56,27.79,4,3,3,3,-23.634435,-46.681012,Centro,1
800217.26,136.21,4,2,1,48,-23.694056,-46.620349,Zona Leste,2
758017.12,108.54,2,3,1,36,-23.630035,-46.513619,Jardim Sul,1
862441.22,81.32,2,2,2,1,-23.628965,-46.686688,Jardim Sul,3
671805.75,55.67,3,2,1,11,-23.580428,-46.554563,Vila Nobre,1
829455.44,87.62,3,2,2,6,-23.623765,-46.625429,Jardim Sul,2
958257.29,66.92,3,1,2,5,-23.550489,-46.580715,Vila Nobre,3
867374.52,188.02,2,2,2,37,-23.511657,-46.597383,Bairro Industrial,2
1086971.44,159.53,2,2,1,10,-23.640594,-46.633828,Jardim Sul,2
741237.22,117.07,4,3,0,36,-23.51309,-46.579489,Zona Leste,2
462283.67,90.81,3,3,0,30,-23.524691,-46.676412,Centro,2
851857.21,89.71,3,2,1,1,-23.597553,-46.501059,Jardim Sul,2
910344.68,142.14,3,3,2,36,-23.699214,-46.559532,Zona Leste,2
1052278.63,117.73,2,2,1,19,-23.66356,-46.578444,Jardim Sul,3
1155562.21,83.74,3,2,2,9,-23.577894,-46.607136,Vila Nobre,3
720860.75,122.56,3,2,0,28,-23.636285,-46.594931,Zona Leste,2
584448.53,41.82,2,1,2,39,-23.606355,-46.506739,Vila Nobre,3
779867.84,79.96,3,2,1,44,-23.559331,-46.589906,Vila Nobre,2
754043.92,116.36,2,2,2,15,-23.551392,-46.654599,Zona Leste,3
773150.63,94.63,3,1,1,8,-23.578448,-46.592762,Jardim Sul,2
770684.02,96.92,3,2,2,6,-23.610502,-46.559907,Centro,3
886913.33,113.8,2,2,2,38,-23.620586,-46.68224,Jardim Sul,1
514951.0,88.17,1,1,1,17,-23.540556,-46.517967,Zona Leste,2
641792.82,134.11,2,2,1,31,-23.637347,-46.568011,Zona Leste,1
993801.09,109.19,1,1,1,19,-23.603154,-46.536042,Vila Nobre,3
514041.64,63.44,3,2,1,17,-23.54676,-46.552501,Centro,3
650767.38,100.95,2,2,1,34,-23.626935,-46.699943,Jardim Sul,1
277257.77,4.11,2,2,1,30,-23.696502,-46.511784,Vila Nobre,2
928821.87,177.15,2,3,1,11,-23.616212,-46.594277,Zona Leste,3
553499.44,108.67,2,3,2,44,-23.627398,-46.679525,Bairro Industrial,3
531767.83,55.42,3,1,3,31,-23.512261,-46.529262,Jardim Sul,2
486253.93,41.45,2,2,1,30,-23.68918,-46.624523,Zona Leste,3
1077724.09,139.22,3,1,1,39,-23.52218,-46.607143,Vila Nobre,2
551926.12,57.83,2,2,1,39,-23.579969,-46.691126,Jardim Sul,2
224116.95,11.81,3,1,1,40,-23.572365,-46.689094,Zona Leste,1
613362.04,61.16,2,2,1,4,-23.565983,-46.545794,Jardim Sul,2
892375.2,80.62,2,1,1,41,-23.561087,-46.563203,Vila Nobre,3
527225.27,81.36,4,3,1,1,-23.675654,-46.68272,Bairro Industrial,2
521462.72,84.81,2,2,1,16,-23.689582,-46.619747,Zona Leste,2
791795.14,84.64,3,2,2,15,-23.693768,-46.624701,Jardim Sul,1
1022482.4,112.58,2,3,1,11,-23.697948,-46.511351,Jardim Sul,3
484093.25,50.5,3,1,1,42,-23.538735,-46.561138,Jardim Sul,2
763899.25,89.4,2,3,2,39,-23.627908,-46.639089,Zona Leste,3
777666.44,94.09,2,3,3,14,-23.550718,-46.573876,Jardim Sul,1
700533.99,109.61,3,2,0,7,-23.603528,-46.596901,Centro,3
618162.66,90.13,3,2,1,42,-23.689187,-46.53393,Jardim Sul,1
555990.76,77.42,2,2,2,6,-23.664293,-46.558571,Zona Leste,2
478466.13,82.55,2,3,3,16,-23.589144,-46.553338,Zona Leste,1
626949.18,68.7,2,1,2,25,-23.62505,-46.535772,Jardim Sul,2
1394718.47,132.03,4,2,1,21,-23.511522,-46.517536,Vila Nobre,3
965992.23,111.63,2,1,1,4,-23.56558,-46.537839,Vila Nobre,1
666204.71,84.08,2,2,2,5,-23.59993,-46.552016,Centro,2
1342999.1,118.67,3,2,2,31,-23.598633,-46.66317,Vila Nobre,2
810747.54,66.53,4,3,1,34,-23.526724,-46.650599,Jardim Sul,3
757929.25,112.29,3,1,1,16,-23.693329,-46.590893,Centro,3
1052683.05,132.37,2,1,1,18,-23.69562,-46.587856,Jardim Sul,3
371406.85,72.86,2,3,1,42,-23.617814,-46.544498,Zona Leste,1
962234.62,123.67,2,2,1,15,-23.693773,-46.698427,Jardim Sul,2
501728.33,36.82,3,1,0,6,-23.507334,-46.609217,Zona Leste,3
713971.44,106.62,2,2,1,32,-23.60151,-46.60961,Jardim Sul,1
1538032.82,152.65,4,3,1,13,-23.684171,-46.601055,Vila Nobre,3
507643.51,64.78,2,2,1,3,-23.644081,-46.613406,Zona Leste,2
650463.67,82.69,2,2,1,39,-23.521794,-46.533284,Jardim Sul,2
314526.71,2.23,3,2,1,47,-23.500602,-46.65643,Vila Nobre,2
650926.26,101.6,3,2,1,0,-23.676947,-46.51555,Zona Leste,1
1093161.79,153.84,2,2,1,10,-23.586409,-46.615836,Centro,3
770611.6,128.62,2,2,1,10,-23.68096,-46.644441,Zona Leste,2
618356.68,83.49,2,2,2,8,-23.630726,-46.595018,Centro,1
1285351.97,139.31,2,2,1,39,-23.651847,-46.681742,Vila Nobre,1
697492.91,77.97,3,1,2,34,-23.66087,-46.677668,Jardim Sul,2
879390.87,60.98,3,2,3,20,-23.694157,-46.681123,Vila Nobre,2
587893.19,68.82,3,2,0,10,-23.62231,-46.658718,Centro,2
801292.38,127.35,3,2,1,27,-23.543557,-46.660722,Jardim Sul,1
733207.82,78.28,3,2,3,2,-23.569423,-46.619243,Jardim Sul,2
1076179.22,104.16,2,2,0,20,-23.689572,-46.521412,Vila Nobre,2
915099.59,111.93,3,2,1,15,-23.511534,-46.626126,Jardim Sul,2
724482.08,109.79,3,2,2,20,-23.615745,-46.657751,Bairro Industrial,3
1314984.21,166.16,3,1,1,1,-23.581456,-46.681644,Vila Nobre,2
658562.13,59.93,2,3,1,3,-23.620391,-46.508553,Vila Nobre,2
480681.81,91.36,2,3,1,40,-23.652715,-46.59967,Bairro Industrial,2
1275530.24,122.99,3,3,0,46,-23.672678,-46.563618,Vila Nobre,3
749111.38,93.03,3,2,2,20,-23.557221,-46.585741,Vila Nobre,2
977619.15,89.37,2,1,1,22,-23.577445,-46.625268,Vila Nobre,3
435858.85,79.93,3,3,1,41,-23.596795,-46.557774,Bairro Industrial,3
965880.02,99.82,3,2,1,23,-23.631522,-46.547265,Vila Nobre,1
707159.52,72.37,2,2,3,30,-23.647358,-46.621704,Jardim Sul,2
714521.2,101.86,3,1,1,0,-23.561015,-46.535665,Jardim Sul,1
967756.46,151.29,2,2,2,10,-23.530678,-46.557552,Centro,2
665256.57,83.65,1,1,1,48,-23.555728,-46.676144,Jardim Sul,2
756469.92,90.95,2,2,1,27,-23.540609,-46.581218,Vila Nobre,2
952734.63,116.97,3,2,1,42,-23.579821,-46.632292,Vila Nobre,2
453659.57,39.35,3,2,2,49,-23.616228,-46.695301,Jardim Sul,2
900210.52,104.24,3,2,1,8,-23.691187,-46.596789,Jardim Sul,2
453379.37,74.13,3,2,1,9,-23.637554,-46.635797,Bairro Industrial,2
518394.45,100.03,2,3,0,33,-23.604173,-46.510003,Zona Leste,2
687697.74,86.91,3,2,0,23,-23.597801,-46.692898,Jardim Sul,2
1174922.49,74.23,3,2,1,23,-23.53518,-46.624571,Vila Nobre,3
456477.57,50.2,3,1,2,10,-23.576018,-46.617069,Jardim Sul,1
710751.33,107.29,2,2,1,39,-23.588451,-46.512428,Jardim Sul,2
1254050.15,133.74,2,1,1,36,-23.692193,-46.536263,Vila Nobre,2
564290.33,94.57,2,2,3,18,-23.666329,-46.63921,Centro,2
525684.09,39.46,2,2,2,28,-23.587686,-46.520569,Vila Nobre,2
1068833.43,119.83,3,1,2,2,-23.615526,-46.691738,Jardim Sul,2
643038.24,80.78,1,1,0,3,-23.519639,-46.65987,Centro,3
740853.25,102.67,3,1,2,9,-23.634275,-46.615588,Centro,3
359821.13,62.1,2,1,1,35,-23.522704,-46.674374,Centro,1
696351.58,106.03,2,1,0,46,-23.586597,-46.628237,Jardim Sul,3
671841.62,80.45,3,1,3,2,-23.618127,-46.68285,Centro,2
813951.04,114.18,2,3,2,41,-23.686872,-46.52521,Centro,3
572110.49,90.5,2,3,1,35,-23.632832,-46.579017,Jardim Sul,1
720389.24,109.62,2,2,1,33,-23.673466,-46.597838,Zona Leste,2
590983.15,32.78,1,1,2,8,-23.675874,-46.553239,Vila Nobre,1
806746.48,116.08,3,2,2,39,-23.666439,-46.610294,Jardim Sul,1
807285.25,66.09,4,3,1,19,-23.67666,-46.661605,Vila Nobre,2
388726.97,31.4,2,2,1,7,-23.658321,-46.655934,Jardim Sul,2
325943.76,31.7,2,1,1,4,-23.648855,-46.602844,Zona Leste,2
470911.07,67.92,2,3,0,19,-23.689031,-46.690054,Zona Leste,2
880346.52,102.96,2,1,1,15,-23.642323,-46.614885,Jardim Sul,3
378601.27,64.45,3,2,2,11,-23.617132,-46.640932,Bairro Industrial,1
709269.06,83.85,3,3,2,32,-23.581358,-46.648919,Zona Leste,2
593638.28,59.99,1,1,1,9,-23.688697,-46.52551,Jardim Sul,2
827612.06,96.25,2,1,1,34,-23.624972,-46.521288,Jardim Sul,3
466352.57,54.14,3,2,1,3,-23.682778,-46.50087,Jardim Sul,1
1049665.98,132.39,3,1,2,44,-23.542449,-46.593863,Zona Leste,3
361741.05,31.44,3,2,2,33,-23.631612,-46.649737,Zona Leste,1
745516.87,100.27,2,2,2,0,-23.537914,-46.551422,Zona Leste,3
932728.32,119.41,2,1,3,36,-23.540823,-46.622198,Jardim Sul,1
958219.37,83.58,3,2,1,35,-23.543451,-46.693146,Vila Nobre,3
840482.77,176.9,2,1,1,34,-23.524831,-46.598807,Bairro Industrial,2
1420891.1,157.81,4,3,3,39,-23.650055,-46.626131,Jardim Sul,3
